League,season_id,Team,Player,Season,position,Matches,Minutes,Goals,xG,Non-Penalty Goals,Non-Penalty xG,Assists,xA,Shots,Key Passes,Yellow Cards,Red Cards,xg_chain,xg_buildup
Premier League,2324,Tottenham,Radu Dragusin,2023,D S,9,417,0,0.07337670773267746,0,0.07337670773267746,0,0.0,1,0,1,0,2.9626500830054283,2.889273375272751
Premier League,2324,Tottenham,Richarlison,2023,F M S,28,1511,11,9.619059151038527,11,9.619059151038527,4,1.9676255472004414,61,15,3,0,12.735109627246857,2.2886698860675097
Premier League,2324,Tottenham,Rodrigo Bentancur,2023,M S,23,1016,1,1.622593866661191,1,1.622593866661191,1,0.5037150774151087,18,8,7,0,8.576564118266106,7.389497200027108
Premier League,2324,Tottenham,Son Heung-Min,2023,F M S,35,2989,17,12.978620901703835,15,11.45628322660923,10,13.341020658612251,85,69,1,0,30.115575216710567,10.445971379056573
Premier League,2324,Tottenham,Timo Werner,2023,F M S,13,827,2,4.212947295978665,2,4.212947295978665,3,3.4769514203071594,29,15,1,0,10.507240116596222,3.767841313034296
Premier League,2324,Tottenham,Yves Bissouma,2023,M S,28,2120,0,1.1663736272603273,0,1.1663736272603273,0,0.4049058575183153,24,10,8,2,11.2580073364079,10.58978133648634
Premier League,2324,West Ham,Aaron Cresswell,2023,D S,11,414,0,0.0,0,0.0,0,0.4446245804429054,0,5,1,0,0.32303913682699203,0.2730376645922661
Premier League,2324,West Ham,Alphonse Areola,2023,GK,31,2715,0,0.0,0,0.0,0,0.0,0,0,1,0,1.7693296167999506,1.7693296167999506
Premier League,2324,West Ham,Angelo Ogbonna,2023,D S,11,629,0,0.0406796969473362,0,0.0406796969473362,0,0.0,1,0,1,0,0.21213871613144875,0.17145901918411255
Premier League,2324,West Ham,Ben Johnson,2023,D M S,14,509,0,0.21550948731601238,0,0.21550948731601238,0,0.0,6,0,1,0,0.6861794609576464,0.5518248528242111
Premier League,2324,West Ham,Danny Ings,2023,F M S,20,342,1,1.2228488996624947,1,1.2228488996624947,0,0.37887247279286385,12,5,1,0,1.6572822146117687,0.3996972218155861
Premier League,2324,West Ham,Divin Mubama,2023,S,5,67,0,0.05428127571940422,0,0.05428127571940422,0,0.0,1,0,0,0,0.05428127571940422,0.0
Premier League,2324,West Ham,Edson Álvarez,2023,M S,31,2405,1,1.2118008164688945,1,1.2118008164688945,1,0.5929595055058599,17,12,11,0,6.416552271693945,5.055172272026539
Premier League,2324,West Ham,Emerson,2023,D S,36,3163,1,1.6024377886205912,1,1.6024377886205912,2,1.5223980667069554,19,23,10,0,8.584011431783438,6.391479849815369
Premier League,2324,West Ham,George Earthy,2023,S,3,21,1,0.6298984289169312,1,0.6298984289169312,0,0.0,1,0,0,0,0.6298984289169312,0.0
Premier League,2324,West Ham,James Ward-Prowse,2023,M S,37,3025,7,5.6392913637682796,5,4.116953688673675,7,8.108484361320734,44,64,4,0,11.991799759678543,7.065227452665567
Premier League,2324,West Ham,Jarrod Bowen,2023,F M,34,3026,16,13.498636420816183,16,13.498636420816183,6,6.437707958742976,85,32,2,0,17.76942592486739,2.457054629921913
Premier League,2324,West Ham,Kaelan Casey,2023,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2324,West Ham,Konstantinos Mavropanos,2023,D S,19,1490,1,0.8723389487713575,1,0.8723389487713575,0,0.1037653312087059,12,2,2,0,1.4041581582278013,1.1598989609628916
Premier League,2324,West Ham,Kurt Zouma,2023,D S,33,2849,3,2.339608912356198,3,2.339608912356198,0,0.18288415484130383,16,4,3,0,3.844586410559714,3.714732094667852
Premier League,2324,West Ham,Lucas Paquetá,2023,F M,31,2676,4,4.605092185549438,2,3.0827545104548335,6,5.833031775429845,42,41,10,0,13.320021394640207,7.106406299397349
Premier League,2324,West Ham,Lukasz Fabianski,2023,GK S,10,706,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3157586343586445,0.3157586343586445
Premier League,2324,West Ham,Maxwel Cornet,2023,M S,7,101,1,0.5305153168737888,1,0.5305153168737888,0,0.16100368462502956,4,4,0,0,0.6300216317176819,0.10632330924272537
Premier League,2324,West Ham,Michail Antonio,2023,F S,26,1775,6,6.025665767490864,6,6.025665767490864,2,1.559285182505846,30,9,6,0,8.23398894816637,2.5248712673783302
Premier League,2324,West Ham,Mohammed Kudus,2023,F M S,33,2490,8,5.1772670187056065,8,5.1772670187056065,6,3.5089522134512663,66,28,6,0,11.516938520595431,4.337017804384232
Premier League,2324,West Ham,Naif Aguerd,2023,D,21,1871,1,1.6546711716800928,1,1.6546711716800928,0,0.2851862292736769,14,4,1,1,3.5052518025040627,3.46653238683939
Premier League,2324,West Ham,Pablo Fornals,2023,M S,15,392,0,0.2919035069644451,0,0.2919035069644451,0,0.5666238348931074,7,5,0,0,1.4481733404099941,0.9896499309688807
Premier League,2324,West Ham,Said Benrahma,2023,M S,13,619,0,1.9243336878716946,0,1.1631648428738117,1,1.6338380239903927,19,11,1,0,4.428546093404293,1.7844416052103043
Premier League,2324,West Ham,Thilo Kehrer,2023,S,4,12,0,0.0,0,0.0,0,0.0,0,0,2,0,0.09207619726657867,0.09207619726657867
Premier League,2324,West Ham,Tomas Soucek,2023,M S,37,2885,7,7.466816443949938,7,7.466816443949938,2,2.1494441609829664,42,20,7,0,12.123065176419914,6.039048316888511
Premier League,2324,West Ham,Vladimir Coufal,2023,D,36,3153,0,0.28548409417271614,0,0.28548409417271614,7,4.300948256626725,8,33,5,1,10.106693800538778,6.967354290187359
Premier League,2324,Wolverhampton Wanderers,Boubacar Traore,2023,M S,24,760,0,0.2670730333775282,0,0.2670730333775282,0,0.28133357409387827,11,5,4,0,3.788605699315667,3.4077476616948843
Premier League,2324,Wolverhampton Wanderers,Craig Dawson,2023,D,25,2214,1,1.3575858976691961,1,1.3575858976691961,1,1.350392846390605,16,9,7,0,4.3896971847862005,4.195270133204758
Premier League,2324,Wolverhampton Wanderers,Daniel Bentley,2023,GK S,5,379,0,0.0,0,0.0,0,0.0,0,0,0,0,0.46794790774583817,0.46794790774583817
Premier League,2324,Wolverhampton Wanderers,Enso González,2023,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2324,Wolverhampton Wanderers,Fabio Silva,2023,F S,8,257,0,0.913575079292059,0,0.913575079292059,0,0.2420392744243145,7,4,2,0,1.1997973173856735,0.16965851187705994
Premier League,2324,Wolverhampton Wanderers,Hee-Chan Hwang,2023,F M S,29,2154,12,8.681871520355344,11,7.920702653005719,3,3.1403315979987383,45,17,6,0,12.023936153389513,2.6239349097013474
Premier League,2324,Wolverhampton Wanderers,Hugo Bueno,2023,D M S,22,706,0,0.2772597037255764,0,0.2772597037255764,0,0.8462303951382637,5,5,1,0,2.2125213155522943,1.421666874550283
Premier League,2324,Wolverhampton Wanderers,Jean-Ricner Bellegarde,2023,D F M S,22,938,2,1.361364832147956,2,1.361364832147956,1,0.9551639519631863,15,12,0,1,3.1770667880773544,1.5232742801308632
Premier League,2324,Wolverhampton Wanderers,Jonny,2023,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2324,Wolverhampton Wanderers,José Sá,2023,GK,35,3041,0,0.0,0,0.0,0,0.0,0,0,1,0,2.765407490544021,2.765407490544021
Premier League,2324,Wolverhampton Wanderers,João Gomes,2023,M S,34,2690,2,1.8554088305681944,2,1.8554088305681944,1,1.327573673799634,26,19,11,0,6.302764528430998,4.639164644293487
Premier League,2324,Wolverhampton Wanderers,Leon Chiwome,2023,F S,3,178,0,0.14485104009509087,0,0.14485104009509087,0,0.0,2,0,0,0,0.05850440636277199,0.013132527470588684
Premier League,2324,Wolverhampton Wanderers,Mario Lemina,2023,M S,35,3002,4,4.610754423774779,4,4.610754423774779,1,1.7865049708634615,48,20,10,1,8.971558410674334,6.0500337686389685
Premier League,2324,Wolverhampton Wanderers,Matheus Cunha,2023,F M S,32,2499,12,10.229120277799666,11,9.467951440252364,7,3.920058634132147,73,28,8,0,12.985038012266159,2.336798165924847
Premier League,2324,Wolverhampton Wanderers,Matt Doherty,2023,D M S,30,1087,1,1.1126765199005604,1,1.1126765199005604,0,1.0989295095205307,8,12,2,0,3.6199135687202215,2.180733907967806
Premier League,2324,Wolverhampton Wanderers,Max Kilman,2023,D,38,3420,2,2.598186601884663,2,2.598186601884663,0,1.1396792819723487,14,17,7,0,9.353960192762315,8.874694420956075
Premier League,2324,Wolverhampton Wanderers,Nathan Fraser,2023,F S,7,175,0,0.4309285432100296,0,0.4309285432100296,0,0.06609408743679523,3,2,1,0,0.6629210263490677,0.1658984124660492
Premier League,2324,Wolverhampton Wanderers,Nélson Semedo,2023,D M,36,3127,0,1.232096817344427,0,1.232096817344427,1,2.0054253563284874,17,24,10,1,8.870165027678013,6.637749888934195
Premier League,2324,Wolverhampton Wanderers,Pablo Sarabia,2023,F M S,30,1763,4,5.981299871578813,2,4.458962256088853,7,6.066077848896384,46,52,5,0,10.232647370547056,3.582952373661101
Premier League,2324,Wolverhampton Wanderers,Pedro Neto,2023,F M S,20,1524,2,3.287029344588518,2,3.287029344588518,9,5.216042526066303,36,37,4,0,8.703318819403648,2.2079212702810764
Premier League,2324,Wolverhampton Wanderers,Rayan Ait Nouri,2023,D M S,33,2391,2,3.2441271310672164,2,3.2441271310672164,1,2.3514519911259413,23,25,7,0,10.710126422345638,6.927929415367544
Premier League,2324,Wolverhampton Wanderers,Santiago Bueno,2023,D S,12,817,0,0.0,0,0.0,0,0.190905986353755,0,2,1,0,2.1081051090732217,1.93471594247967
Premier League,2324,Wolverhampton Wanderers,Sasa Kalajdzic,2023,F S,11,132,2,1.3522434905171394,2,1.3522434905171394,0,1.0801250115036964,4,4,0,0,2.5644532591104507,0.15924052149057388
Premier League,2324,Wolverhampton Wanderers,Tawanda Chirewa,2023,F S,8,129,0,0.1088726669549942,0,0.1088726669549942,0,0.0158984512090683,3,1,1,0,0.1717495657503605,0.0712861530482769
Premier League,2324,Wolverhampton Wanderers,Tommy Doyle,2023,M S,26,1175,0,0.4136425852775574,0,0.4136425852775574,0,0.6756884949281812,14,8,2,0,4.574842236936092,4.24587644636631
Premier League,2324,Wolverhampton Wanderers,Toti,2023,D S,35,2789,1,1.6792987622320652,1,1.6792987622320652,3,1.210701234638691,10,6,7,0,5.863689404912293,5.540323508903384
Premier League,2425,Arsenal,Ben White,2024,D S,17,1192,0,0.43378073163330555,0,0.43378073163330555,2,1.4500398263335228,9,10,2,0,4.346273209899664,3.8967273607850075
Premier League,2425,Arsenal,Bukayo Saka,2024,F M S,25,1763,6,8.94342190399766,5,8.182253051549196,10,11.583731275051832,67,58,3,0,16.460995193570852,6.0235540214926
Premier League,2425,Arsenal,David Raya,2024,GK,38,3420,0,0.0,0,0.0,0,0.09363602846860886,0,1,3,0,6.110358167439699,6.01672213897109
Premier League,2425,Arsenal,Declan Rice,2024,M S,35,2848,4,3.6269928105175495,4,3.6269928105175495,7,9.060594327747822,48,59,5,1,17.24022226035595,10.361034391447902
Premier League,2425,Arsenal,Ethan Nwaneri,2024,F M S,26,883,4,1.7757814601063728,4,1.7757814601063728,2,1.1617773352190852,24,16,1,0,4.733230505138636,2.7513870988041162
Premier League,2425,Arsenal,Gabriel,2024,D,28,2376,3,4.300341751426458,3,4.300341751426458,1,1.2210565768182278,22,13,4,0,11.277788810431957,10.166896805167198
Premier League,2425,Arsenal,Gabriel Jesus,2024,F S,17,581,3,3.375023730099201,3,3.375023730099201,0,0.5535630472004414,20,8,4,0,4.954094588756561,2.0514997951686382
Premier League,2425,Arsenal,Gabriel Martinelli,2024,F M S,33,2310,8,9.213460259139538,8,9.213460259139538,4,5.264152456074953,56,40,1,0,16.827736772596836,4.392328556627035
Premier League,2425,Arsenal,Jakub Kiwior,2024,D S,17,1102,1,0.21434792131185532,1,0.21434792131185532,0,0.5097704380750656,3,5,1,0,3.440646205097437,3.275878395885229
Premier League,2425,Arsenal,Jorginho,2024,M S,15,717,0,0.059209998697042465,0,0.059209998697042465,0,0.4611985944211483,2,3,5,0,4.177355792373419,3.738667394965887
Premier League,2425,Arsenal,Jurriën Timber,2024,D S,30,2443,1,1.3132512997835875,1,1.3132512997835875,3,1.1326866932213306,14,17,7,0,10.589375596493483,9.367386754602194
Premier League,2425,Arsenal,Kai Havertz,2024,F M S,23,1880,9,11.830620590597391,9,11.830620590597391,3,2.9488715566694736,53,17,5,0,16.01736629009247,4.696250442415476
Premier League,2425,Arsenal,Kieran Tierney,2024,D S,13,227,1,0.9213433265686035,1,0.9213433265686035,0,1.199159286916256,2,8,0,0,1.968412023037672,0.9727844670414925
Premier League,2425,Arsenal,Leandro Trossard,2024,F M S,38,2569,8,8.742100939154625,8,8.742100939154625,7,7.04339361935854,72,43,2,1,18.95159810781479,7.050739685073495
Premier League,2425,Arsenal,Martin Odegaard,2024,M S,30,2343,3,5.635795846581459,2,4.874626979231834,8,7.852103857323527,49,63,4,0,19.575034234672785,11.76090756803751
Premier League,2425,Arsenal,Mikel Merino,2024,F M S,28,1578,7,6.865131866186857,7,6.865131866186857,2,2.1651013009250164,38,17,2,1,11.007616562768817,5.772648703306913
Premier League,2425,Arsenal,Myles Lewis-Skelly,2024,D S,23,1371,1,0.2544533908367157,1,0.2544533908367157,0,0.4991668798029423,3,8,3,2,5.465138830244541,5.074087254703045
Premier League,2425,Arsenal,Nathan Butler-Oyedeji,2024,S,1,1,0,0.09475569427013397,0,0.09475569427013397,0,0.0,1,0,0,0,0.09475569427013397,0.0
Premier League,2425,Arsenal,Oleksandr Zinchenko,2024,D M S,15,500,0,0.4987206254154444,0,0.4987206254154444,1,0.1286610011011362,10,3,1,0,3.0112361051142216,2.7367644980549812
Premier League,2425,Arsenal,Raheem Sterling,2024,F M S,17,486,0,0.9707838203758001,0,0.9707838203758001,2,0.5390832684934139,10,8,1,0,2.2374207340180874,1.050472877919674
Premier League,2425,Arsenal,Reiss Nelson,2024,M S,12,491,1,1.4182224795222282,1,1.4182224795222282,1,1.1306451223790646,11,13,1,0,4.734423227608204,3.0769786797463894
Premier League,2425,Arsenal,Riccardo Calafiori,2024,D S,19,986,2,0.7747622476890683,2,0.7747622476890683,1,0.4056127071380615,10,6,4,0,4.117603804916143,3.7665633261203766
Premier League,2425,Arsenal,Takehiro Tomiyasu,2024,S,1,3,0,0.16684184968471527,0,0.16684184968471527,0,0.0,1,0,0,0,0.0,0.0
Premier League,2425,Arsenal,Thomas Partey,2024,D M S,35,2810,4,2.3900655396282673,4,2.3900655396282673,2,2.580821704119444,26,20,4,0,16.352560142055154,14.675600433722138
Premier League,2425,Arsenal,William Saliba,2024,D,35,3044,2,3.196498431265354,2,3.196498431265354,0,0.7513726502656937,6,7,2,1,14.345305103808641,14.299853567034006
Premier League,2425,Aston Villa,Amadou Onana,2024,M S,26,1650,3,2.5780120696872473,3,2.5780120696872473,0,0.6834856616333127,17,10,4,0,9.019286430440843,8.535910098813474
Premier League,2425,Aston Villa,Andrés García,2024,D S,7,325,0,0.0354386642575264,0,0.0354386642575264,0,0.26880658976733685,2,3,0,0,1.4220801051706076,1.2403724566102028
Premier League,2425,Aston Villa,Axel Disasi,2024,D S,13,844,1,0.6244775578379631,1,0.6244775578379631,0,0.3375391270965338,4,5,3,0,2.507807642221451,2.215707093477249
Premier League,2425,Aston Villa,Boubacar Kamara,2024,D M S,26,1744,1,0.7928520627319813,1,0.7928520627319813,0,0.901398416608572,10,11,2,0,7.008257182314992,5.887418569996953
Premier League,2425,Aston Villa,Diego Carlos,2024,D S,10,828,0,0.9728685170412064,0,0.9728685170412064,0,0.0,4,0,1,0,2.882016759365797,2.882016759365797
Premier League,2425,Aston Villa,Donyell Malen,2024,M S,14,265,3,3.0199847873300314,3,3.0199847873300314,0,0.1801445484161377,15,3,0,0,3.2656293623149395,0.11952173337340355
Premier League,2425,Aston Villa,Emiliano Buendía,2024,S,12,48,0,0.8230422083288431,0,0.8230422083288431,0,0.046822335571050644,5,1,1,0,0.956121938303113,0.21528583765029907
Premier League,2425,Aston Villa,Emiliano Martinez,2024,GK,37,3206,0,0.0,0,0.0,0,0.2820240408182144,0,2,5,1,6.555770194157958,6.273746121674776
Premier League,2425,Aston Villa,Ezri Konsa Ngoyo,2024,D S,34,2934,2,1.103471640497446,2,1.103471640497446,0,0.41072478517889977,11,6,1,0,9.736158462241292,9.216016562655568
Premier League,2425,Aston Villa,Ian Maatsen,2024,D S,29,1073,1,0.979834190569818,1,0.979834190569818,2,3.0338974483311176,19,19,2,0,9.690310459583998,8.366953602991998
Premier League,2425,Aston Villa,Jacob Ramsey,2024,F M S,29,1665,1,1.4540390092879534,1,1.4540390092879534,3,2.891221077181399,19,21,2,1,9.212930692359805,5.757394967600703
Premier League,2425,Aston Villa,Jaden Philogene-Bidace,2024,D M S,21,786,2,2.795140001922846,2,2.795140001922846,0,0.33318939432501793,19,6,3,1,3.0547380689531565,1.6042765881866217
Premier League,2425,Aston Villa,Jhon Durán,2024,F S,20,563,7,5.099582154303789,7,5.099582154303789,0,0.2346634343266487,31,4,3,1,5.687583016231656,1.4234060682356358
Premier League,2425,Aston Villa,John McGinn,2024,M S,34,2247,1,3.7942231353372335,1,3.7942231353372335,4,3.4790949057787657,31,30,7,0,11.842593720182776,7.252999009564519
Premier League,2425,Aston Villa,Kosta Nedeljkovic,2024,S,5,109,0,0.0,0,0.0,0,0.0,0,0,0,0,0.18579712882637978,0.18579712882637978
Premier League,2425,Aston Villa,Lamare Bogarde,2024,D M S,8,478,0,0.06506926566362381,0,0.06506926566362381,0,0.17532425373792648,1,2,2,0,1.8142753783613443,1.5738818291574717
Premier League,2425,Aston Villa,Leon Bailey,2024,M S,24,1152,1,2.867841899394989,1,2.867841899394989,2,2.372280452400446,28,16,3,0,6.292120710015297,2.2766535691916943
Premier League,2425,Aston Villa,Lucas Digne,2024,D S,32,2413,0,0.7811353597790003,0,0.7811353597790003,4,6.966049259528518,13,36,4,0,8.990315483883023,6.626998363062739
Premier League,2425,Aston Villa,Marco Asensio,2024,M S,13,751,3,4.556249689310789,3,3.0339119844138622,1,1.2643892206251621,24,16,2,0,4.525235092267394,2.188563382253051
Premier League,2425,Aston Villa,Marcus Rashford,2024,F M S,25,1435,6,4.986043129116297,5,4.22487423196435,3,4.728895880281925,35,27,2,0,10.02566921338439,3.5098787005990744
Premier League,2425,Aston Villa,Matthew Cash,2024,D M S,27,2085,1,0.49553846661001444,1,0.49553846661001444,1,1.4866319708526134,13,10,7,0,7.091400654055178,6.5722703114151955
Premier League,2425,Aston Villa,Morgan Rogers,2024,F M,37,3191,8,8.216648440808058,8,8.216648440808058,10,8.145913934335113,55,51,10,0,21.380799420177937,8.901325047016144
Premier League,2425,Aston Villa,Ollie Watkins,2024,F S,38,2666,16,18.632458329200745,14,17.11012053489685,8,3.87640418484807,84,25,2,0,18.900541841983795,3.2909299470484257
Premier League,2425,Aston Villa,Pau Torres,2024,D S,24,2011,0,0.38712109066545963,0,0.38712109066545963,0,0.1446397490799427,8,3,2,0,7.192430438473821,7.064639877527952
Premier League,2425,Aston Villa,Robin Olsen,2024,GK S,4,211,0,0.0,0,0.0,0,0.0,0,0,0,0,0.4604295790195465,0.4604295790195465
Premier League,2425,Aston Villa,Ross Barkley,2024,M S,20,507,3,2.1608064183965325,3,2.1608064183965325,1,0.9665419245138764,16,9,3,0,4.782155349850655,3.2661629542708397
Premier League,2425,Aston Villa,Tyrone Mings,2024,D S,14,1137,0,0.7991716582328081,0,0.7991716582328081,0,0.17970541678369045,9,3,1,0,5.253270890563726,5.077521752566099
Premier League,2425,Aston Villa,Youri Tielemans,2024,M S,36,3049,3,3.709774609655142,3,2.9486057721078396,7,8.044237377122045,41,60,4,0,21.22876513004303,16.205695185810328
Premier League,2425,Bournemouth,Adam Smith,2024,D S,25,1625,0,0.3261268213391304,0,0.3261268213391304,0,0.4430896267294884,3,8,7,0,5.3390795309096575,4.7454583663493395
Premier League,2425,Bournemouth,Alex Scott,2024,M S,20,764,0,0.7000175742432475,0,0.7000175742432475,0,1.2158988821320236,15,12,3,0,3.5423473911359906,1.8692646883428097
Premier League,2425,Bournemouth,Antoine Semenyo,2024,F M S,37,3219,11,14.549346312880516,11,14.549346312880516,5,6.608794005587697,126,46,9,0,26.17976476252079,7.88416787609458
Premier League,2425,Bournemouth,Ben Winterburn,2024,S,4,17,0,0.0,0,0.0,0,0.0,0,0,0,0,0.016115183010697365,0.016115183010697365
Premier League,2425,Bournemouth,Dango Ouattara,2024,F M S,32,2013,7,10.933680262416601,7,10.933680262416601,4,5.989504734054208,62,35,3,0,18.476627525873482,4.4393982803449035
Premier League,2425,Bournemouth,Daniel Jebbison,2024,S,16,62,1,1.7295908629894257,1,1.7295908629894257,0,0.20717493444681168,5,3,1,0,2.19595605134964,0.2896595001220703
Premier League,2425,Bournemouth,David Brooks,2024,M S,29,937,2,2.8713680896908045,2,2.8713680896908045,0,1.7746479772031307,25,19,3,0,6.463442295789719,3.1608658209443092
